2.3355509793E+02
2.8355492434E+02
1.7685018851E+02
1.7792554458E+02
1.3537863030E+02
1.7201710712E+02
2.6608466973E+02
2.2727303022E+02
2.5121272961E+02
1.5348900502E+02
1.3540600900E+02
1.8940131503E+02
2.3355509793E+02
2.8355492434E+02
1.7685018851E+02
1.7792554458E+02
1.3537863030E+02
1.7201710712E+02
2.6608466973E+02
2.2727303022E+02
2.5121272961E+02
1.5348900502E+02
1.3540600900E+02
1.8940131503E+02
2.3355509793E+02
2.8355492434E+02
1.7685018851E+02
1.7792554458E+02
1.3537863030E+02
1.7201710712E+02
2.6608466973E+02
2.2727303022E+02
2.5121272961E+02
1.5348900502E+02
1.3540600900E+02
1.8940131503E+02
