laser_power,time_elapsed
618.6361277806893,0.506
618.2411158374622,0.508
617.8412844237495,0.51
617.4366986712258,0.512
617.0274241588775,0.514
616.6135269063427,0.516
616.1950733672114,0.518
615.7721304222775,0.52
615.3447653727526,0.522
614.9130459334342,0.524
614.4770402258357,0.526
614.0368167712741,0.528
613.5924444839177,0.53
613.1439926637959,0.532
612.6915309897696,0.534
612.2351295124638,0.536
611.7748586471636,0.538
611.3107891666734,0.54
610.8429921941411,0.542
610.3715391958465,0.544
609.8965019739564,0.546
609.4179526592457,0.548
608.9359637037854,0.55
608.4506078735998,0.552
607.9619582412914,0.554
607.4700881786354,0.556
606.9750713491444,0.558
606.4769817006049,0.56
605.975893457584,0.562
605.4718811139102,0.5640000000000001
604.9650194251253,0.5660000000000001
604.4553834009128,0.5680000000000001
603.9430482974989,0.5700000000000001
603.4280896100302,0.5720000000000001
602.9105830649266,0.5740000000000001
602.3906046122125,0.5760000000000001
601.868230417825,0.578
601.3435368558995,0.58
600.816600501038,0.582
600.287498120553,0.584
599.7563066666962,0.586
599.223103268866,0.588
598.6879652257998,0.59
598.150969997747,0.592
597.612195198628,0.594
597.0717185881773,0.596
596.5296180640714,0.598
595.9859716540446,0.6
595.4408575079904,0.602
594.8943538900509,0.604
594.346539170697,0.606
593.7974918187955,0.608
593.2472903936671,0.61
592.696013537137,0.612
592.1437399655757,0.614
591.5905484619328,0.616
591.0365178677654,0.618
590.481727075259,0.62
589.9262550192451,0.622
589.3701806692135,0.624
588.8135830213218,0.626
588.2565410904027,0.628
587.6991339019685,0.63
587.1414404842159,0.632
586.5835398600295,0.634
586.0255110389875,0.636
585.4674330093668,0.638
584.9093847301524,0.64
584.3514451230484,0.642
583.7936930644939,0.644
583.2362073776824,0.646
582.6790668245881,0.648
582.1223500979974,0.65
581.5661358135474,0.652
581.0105025017734,0.654
580.4555286001637,0.656
579.9012924452245,0.658
579.3478722645551,0.66
578.7953461689342,0.662
578.2437921444167,0.664
577.693288044446,0.666
577.1439115819763,0.668
576.5957403216119,0.67
576.0488516717595,0.672
575.5033228767973,0.674
574.9592310092605,0.676
574.4166529620442,0.678
573.8756654406237,0.68
573.3363449552949,0.682
572.7987678134327,0.684
572.2630101117724,0.686
571.7291477287088,0.6880000000000001
571.1972563166208,0.6900000000000001
570.6674112942165,0.6920000000000001
570.1396878389022,0.6940000000000001
569.6141608791768,0.6960000000000001
569.0909050870494,0.6980000000000001
568.5699948704839,0.7000000000000001
568.0515043658713,0.7020000000000001
567.5355074305256,0.704
567.0220776352121,0.706
566.5112882567012,0.708
566.0032122703537,0.71
565.4979223427358,0.712
564.9954908242648,0.714
564.4959897418867,0.716
563.9994907917868,0.718
563.5060653321328,0.72
563.0157843758527,0.722
562.5287185834461,0.724
562.0449382558327,0.726
561.5645133272349,0.728
561.0875133580987,0.73
560.614007528052,0.732
560.1440646288995,0.734
559.6777530576597,0.736
559.215140809638,0.738
558.7562954715423,0.74
558.3012842146395,0.742
557.8501737879527,0.744
557.4030305115018,0.746
556.9599202695863,0.748
556.5209085041125,0.75
556.0860602079653,0.752
555.6554399184232,0.754
555.2291117106219,0.756
554.8071391910621,0.758
554.3895854911652,0.76
553.9765132608761,0.762
553.5679846623152,0.764
553.1640613634785,0.766
552.7648045319876,0.768
552.3702748288902,0.77
551.9805324025103,0.772
551.5956368823519,0.774
551.2156473730522,0.776
550.8406224483896,0.778
550.4706201453437,0.78
550.1056979582092,0.782
549.7459128327658,0.784
549.3913211605003,0.786
549.0419787728862,0.788
548.6979409357202,0.79
548.3592623435131,0.792
548.0259971139399,0.794
547.6981987823466,0.796
547.3759202963165,0.798
547.0592140102941,0.8
546.7481316802699,0.802
546.4427244585236,0.804
546.14304288843,0.806
545.8491368993234,0.808
545.5610558014257,0.81
545.2788482808356,0.812
545.0025623945801,0.8140000000000001
544.7322455657297,0.8160000000000001
544.4679445785778,0.8180000000000001
544.2097055738815,0.8200000000000001
543.9575740441707,0.8220000000000001
543.7115948291184,0.8240000000000001
543.47181211098,0.8260000000000001
543.238269410095,0.8280000000000001
543.0110095804587,0.8300000000000001
542.7900748053572,0.8320000000000001
542.5755065930721,0.834
542.367345772652,0.836
542.165632489752,0.838
541.9704062025419,0.84
541.7817056776831,0.842
541.5995689863755,0.844
541.4240335004729,0.846
541.2551358886697,0.848
541.0929121127572,0.85
540.9373974239522,0.852
540.7886263592942,0.854
540.6466327381169,0.856
540.5114496585902,0.858
540.3831094943351,0.86
540.2616438911103,0.862
540.1470837635729,0.864
540.0394592921118,0.866
539.938799919755,0.868
539.8451343491499,0.87
539.7584905396192,0.872
539.6788957042905,0.874
539.6063763073007,0.876
539.5409580610753,0.878
539.4826659236841,0.88
539.4315240962709,0.882
539.3875560205604,0.884
539.3507843764406,0.886
539.321231079622,0.888
539.2989172793725,0.89
539.2838633563301,0.892
539.2760889203927,0.894
539.2756128086831,0.896
539.2824530835954,0.898
539.2966270309148,0.9
539.3181511580178,0.902
539.3470411921503,0.904
539.3833120787824,0.906
539.4269779800434,0.908
539.4780522732336,0.91
539.5365475494167,0.912
539.6024756120887,0.914
539.6758474759279,0.916
539.7566733656224,0.918
539.8449627147777,0.92
539.9407241649035,0.922
540.0439655644789,0.924
540.1546939680985,0.926
540.2729156356977,0.928
540.3986360318563,0.93
540.5318598251839,0.932
540.672590887784,0.934
540.8208322947975,0.936
540.9765863240265,0.9380000000000001
541.1398544556391,0.9400000000000001
541.310637371952,0.9420000000000001
541.4889349572954,0.9440000000000001
541.6747462979554,0.9460000000000001
541.8680696821986,0.9480000000000001
542.0689026003757,0.9500000000000001
542.2772417451054,0.9520000000000001
542.4930830115369,0.9540000000000001
542.7164214976948,0.9560000000000001
542.9472515049019,0.9580000000000001
543.1855665382825,0.96
543.4313593073459,0.962
543.684621726649,0.964
543.9453449165388,0.966
544.2135192039748,0.968
544.4891341234304,0.97
544.7721784178747,0.972
545.0626400398318,0.974
545.3605061525218,0.976
545.6657631310787,0.978
545.978396563849,0.98
546.2983912537672,0.982
546.625731219813,0.984
546.9603996985435,0.986
547.3023791457068,0.988
547.6516512379324,0.99
548.0081968745,0.992
548.371996179186,0.994
548.7430285021887,0.996
549.1212724221297,0.998
549.5067057481334,1.0
549.8993055219837,1.002
550.2990480203575,1.004
550.7059087571346,1.006
551.1198624857847,1.008
551.5408832018297,1.01
551.9689441453835,1.012
552.4040178037656,1.014
552.8460759141915,1.016
553.2950894665388,1.018
553.7510287061858,1.02
554.213863136928,1.022
554.6835615239663,1.024
555.1600918969701,1.026
555.6434215532154,1.028
556.1335170607941,1.03
556.6303442618984,1.032
557.1338682761763,1.034
557.6440535041612,1.036
558.1608636307727,1.038
558.6842616288885,1.04
559.2142097629894,1.042
559.750669592874,1.044
560.2936019774444,1.046
560.8429670785624,1.048
561.3987243649751,1.05
561.9608326163116,1.052
562.5292499271453,1.054
563.1039337111299,1.056
563.6848407051989,1.058
564.2719269738359,1.06
564.8651479134113,1.062
565.4644582565867,1.064
566.0698120767846,1.066
566.6811627927253,1.068
567.2984631730299,1.07
567.9216653408861,1.072
568.5507207787823,1.074
569.185580333303,1.076
569.8261942199895,1.078
570.4725120282632,1.08
571.124482726412,1.082
571.7820546666395,1.084
572.4451755901755,1.086
573.1137926324469,1.088
573.7878523283116,1.09
574.4673006173505,1.092
575.1520828492205,1.094
575.8421437890664,1.096
576.537427622991,1.098
577.2378779635839,1.1
577.9434378555078,1.102
578.6540497811411,1.104
579.3696556662782,1.106
580.0901968858842,1.108
580.8156142699063,1.11
581.5458481091383,1.112
582.2808381611412,1.114
583.0205236562159,1.116
583.7648433034287,1.118
584.5137352966901,1.12
585.2671373208848,1.122
586.0249865580531,1.124
586.787219693622,1.1260000000000001
587.553772922687,1.1280000000000001
588.3245819563431,1.1300000000000001
589.099582028064,1.1320000000000001
589.8787079001294,1.1340000000000001
590.6618938700992,1.1360000000000001
591.449073777336,1.1380000000000001
592.2401810095715,1.1400000000000001
593.0351485095196,1.1420000000000001
593.8339087815339,1.1440000000000001
594.6363938983088,1.1460000000000001
595.4425355076253,1.1480000000000001
596.2522648391376,1.1500000000000001
597.0655127112029,1.1520000000000001
597.8822095377533,1.154
598.7022853352058,1.156
599.5256697294152,1.158
600.3522919626645,1.16
601.1820809006936,1.162
602.014965039768,1.164
602.8508725137818,1.166
603.6897311013993,1.168
604.5314682332315,1.17
605.3760109990479,1.172
606.2232861550217,1.174
607.0732201310103,1.176
607.9257390378666,1.178
608.780768674784,1.18
609.6382345366728,1.182
610.498061821565,1.184
611.3601754380524,1.186
612.2245000127512,1.188
613.0909598977956,1.19
613.959479178361,1.192
614.8299816802105,1.194
615.7023909772705,1.196
616.576630399231,1.198
617.4526230391698,1.2
618.3302917612015,1.202
619.2095592081486,1.204
620.0903478092359,1.206
620.9725797878064,1.208
621.8561771690565,1.21
622.7410617877941,1.212
623.6271552962132,1.214
624.5143791716879,1.216
625.4026547245851,1.218
626.2919031060925,1.22
627.1820453160639,1.222
628.0730022108797,1.224
628.9646945113207,1.226
629.8570428104579,1.228
630.7499675815533,1.23
631.643389185974,1.232
632.5372278811177,1.234
633.4314038283474,1.236
634.325837100938,1.238
635.2204476920311,1.24
636.115155522597,1.242
637.0098804494054,1.244
637.9045422730028,1.246
638.7990607456946,1.248
639.6933555795334,1.25
640.5873464543108,1.252
641.480953025553,1.254
642.3740949325195,1.256
643.2666918062016,1.258
644.1586632773253,1.26
645.0499289843517,1.262
645.9404085814773,1.264
646.8300217466342,1.266
647.7186881894875,1.268
648.6063276594282,1.27
649.4928599535656,1.272
650.3782049247117,1.274
651.2622824893624,1.276
652.1450126356729,1.278
653.0263154314232,1.28
653.9061110319803,1.282
654.7843196882474,1.284
655.6608617546068,1.286
656.5356576968519,1.288
657.4086281001075,1.29
658.2796936767393,1.292
659.1487752742504,1.294
660.0157938831647,1.296
660.8806706448964,1.298
661.7433268596042,1.3
662.60368399403,1.302
663.4616636893217,1.304
664.3171877688372,1.306
665.1701782459334,1.308
666.0205573317324,1.31
666.8682474428722,1.312
667.7131712092335,1.314
668.5552514816482,1.316
669.3944113395846,1.318
670.2305740988102,1.32
671.0636633190304,1.322
671.8936028115056,1.324
672.7203166466393,1.326
673.5437291615444,1.328
674.3637649675808,1.33
675.1803489578662,1.332
675.9934063147595,1.334
676.8028625173149,1.336
677.6086433487072,1.338
678.4106749036258,1.34
679.208883595639,1.342
680.0031961645261,1.344
680.793539683577,1.346
681.5798415668587,1.348
682.3620295764483,1.35
683.140031829631,1.352
683.9137768060627,1.354
684.6831933548979,1.356
685.448210701878,1.358
686.2087584563861,1.36
686.9647666184601,1.362
687.7161655857685,1.364
688.4628861605478,1.366
689.2048595564969,1.368
689.9420174056331,1.37
690.6742917651052,1.372
691.4016151239648,1.374
692.1239204098944,1.3760000000000001
692.8411409958916,1.3780000000000001
693.55321070691,1.3800000000000001
694.2600638264539,1.3820000000000001
694.9616351031285,1.3840000000000001
695.6578597571422,1.3860000000000001
696.3486734867644,1.3880000000000001
697.0340124747335,1.3900000000000001
697.7138133946173,1.3920000000000001
698.3880134171254,1.3940000000000001
699.0565502163715,1.3960000000000001
699.7193619760848,1.3980000000000001
700.3763873957722,1.4000000000000001
701.0275656968279,1.4020000000000001
701.6728366285917,1.4040000000000001
702.3121404743548,1.4060000000000001
702.9454180573114,1.408
703.5726107464586,1.41
704.1936604624394,1.412
704.8085096833325,1.414
705.4171014503867,1.416
706.019379373697,1.418
706.6152876378281,1.42
707.2047710073758,1.422
707.787774832475,1.424
708.3642450542459,1.426
708.9341282101841,1.428
709.4973714394895,1.43
710.0539224883357,1.432
710.6037297150793,1.434
711.1467420954084,1.436
711.6829092274278,1.438
712.2121813366851,1.44
712.7345092811322,1.442
713.2498445560236,1.444
713.758139298753,1.446
714.2593462936244,1.448
714.7534189765586,1.45
715.2403114397367,1.452
715.7199784361753,1.454
716.1923753842386,1.456
716.6574583720824,1.458
717.1151841620318,1.46
717.5655101948927,1.462
718.0083945941934,1.464
718.4437961703613,1.466
718.871674424828,1.468
719.2919895540678,1.47
719.7047024535652,1.472
720.1097747217154,1.474
720.5071686636505,1.476
720.8968472949999,1.478
721.2787743455762,1.48
721.652914262992,1.482
722.0192322162048,1.484
722.3776940989893,1.486
722.728266533338,1.488
723.0709168727891,1.49
723.4056132056818,1.492
723.7323243583373,1.494
724.0510198981682,1.496
724.3616701367107,1.498
724.6642461325873,1.5
724.9587196943903,1.502
725.2450633834937,1.504
725.5232505167891,1.506
725.793255169345,1.508
726.0550521769934,1.51
726.3086171388378,1.512
726.5539264196859,1.514
726.7909571524073,1.516
727.0196872402123,1.518
727.2400953588564,1.52
727.4521609587654,1.522
727.6558642670848,1.524
727.8511862896517,1.526
728.0381088128881,1.528
728.2166144056174,1.53
728.3866864208022,1.532
728.5483089972042,1.534
728.701467060966,1.536
728.8461463271138,1.538
728.982333300982,1.54
729.1100152795582,1.542
729.2291803527507,1.544
729.3398174045758,1.546
729.4419161142655,1.548
729.5354669572977,1.55
729.6204612063447,1.552
729.6968909321444,1.554
729.7647490042907,1.556
729.8240290919441,1.558
729.8747256644634,1.56
729.9168339919568,1.562
729.950350145754,1.564
729.9752709987976,1.566
729.9915942259544,1.568
729.9993183042486,1.57
729.9984425130127,1.572
729.9889669339591,1.574
729.9708924511727,1.576
729.9442207510224,1.578
729.9089543219928,1.58
729.8650964544364,1.582
729.8126512402455,1.584
729.7516235724436,1.586
729.6820191446983,1.588
729.6038444507532,1.59
729.5171067837803,1.592
729.421814235653,1.594
729.317975696139,1.596
729.205600852014,1.598
729.0847001860964,1.6
728.9552849762008,1.602
728.8173672940146,1.604
728.6709600038937,1.606
728.5160767615803,1.608
728.3527320128406,1.61
728.1809409920247,1.612
728.0007197205483,1.614
727.8120850052937,1.616
727.6150544369355,1.618
727.4096463881855,1.62
727.1958800119615,1.622
726.9737752394774,1.624
726.7433527782554,1.6260000000000001
726.504634110062,1.6280000000000001
726.2576414887656,1.6300000000000001
726.0023979381178,1.6320000000000001
725.7389272494579,1.6340000000000001
725.4672539793401,1.6360000000000001
725.1874034470856,1.6380000000000001
724.899401732258,1.6400000000000001
724.6032756720626,1.6420000000000001
724.2990528586718,1.6440000000000001
723.9867616364716,1.6460000000000001
723.6664310992381,1.6480000000000001
723.3380910872351,1.6500000000000001
723.0017721842389,1.6520000000000001
722.6575057144905,1.6540000000000001
722.30532373957,1.6560000000000001
721.9452590552017,1.6580000000000001
721.577345187984,1.6600000000000001
721.201616392046,1.6620000000000001
720.8181076456331,1.6640000000000001
720.4268546476187,1.666
720.027893813946,1.668
719.6212622739962,1.67
719.2069978668874,1.672
718.7851391377017,1.674
718.3557253336422,1.676
717.9187964001205,1.678
717.4743929767739,1.68
717.0225563934129,1.682
716.5633286659023,1.684
716.0967524919711,1.686
715.6228712469556,1.688
715.1417289794765,1.69
714.6533704070453,1.692
714.1578409116079,1.694
713.6551865350191,1.696
713.1454539744535,1.698
712.6286905777496,1.7
712.1049443386888,1.702
711.5742638922125,1.704
711.0366985095718,1.706
710.4922980934174,1.708
709.9411131728227,1.71
709.3831948982486,1.712
708.8185950364432,1.714
708.2473659652812,1.716
707.6695606685436,1.718
707.0852327306343,1.72
706.4944363312397,1.722
705.8972262399278,1.724
705.2936578106874,1.726
704.6837869764114,1.728
704.0676702433209,1.73
703.4453646853323,1.732
702.816927938368,1.734
702.1824181946123,1.736
701.5418941967089,1.738
700.8954152319077,1.74
700.2430411261533,1.742
699.5848322381232,1.744
698.9208494532105,1.746
698.2511541774558,1.748
697.575808331426,1.75
696.8948743440428,1.752
696.2084151463607,1.754
695.5164941652939,1.756
694.8191753172949,1.758
694.1165230019836,1.76
693.40860209573,1.762
692.6954779451862,1.764
691.9772163607751,1.766
691.2538836101306,1.768
690.5255464114939,1.77
689.7922719270633,1.772
689.0541277563013,1.774
688.3111819291977,1.776
687.563502899489,1.778
686.8111595378375,1.78
686.0542211249673,1.782
685.2927573447597,1.784
684.5268382773102,1.786
683.7565343919433,1.788
682.9819165401912,1.79
682.2030559487325,1.792
681.420024212296,1.794
680.6328932865247,1.796
679.8417354808066,1.798
679.0466234510699,1.8
678.2476301925417,1.802
677.4448290324766,1.804
676.6382936228488,1.806
675.8280979330142,1.808
675.0143162423403,1.81
674.1970231328045,1.812
673.3762934815641,1.814
672.5522024534957,1.816
671.7248254937062,1.818
670.8942383200166,1.82
670.0605169154179,1.822
669.2237375205012,1.824
668.383976625863,1.826
667.541310964484,1.828
666.6958175040852,1.83
665.8475734394607,1.832
664.9966561847868,1.834
664.1431433659117,1.836
663.2871128126211,1.838
662.4286425508869,1.84
661.5678107950944,1.842
660.7046959402511,1.844
659.8393765541786,1.846
658.9719313696862,1.848
658.1024392767297,1.85
657.2309793145532,1.852
656.3576306638172,1.854
655.4824726387122,1.856
654.6055846790604,1.858
653.7270463424021,1.86
652.8469372960745,1.862
651.965337309277,1.864
651.0823262451269,1.866
650.1979840527072,1.868
649.3123907591042,1.87
648.4256264614398,1.872
647.5377713188944,1.874
646.6489055447256,1.8760000000000001
645.759109398281,1.8780000000000001
644.8684631770079,1.8800000000000001
643.9770472084568,1.8820000000000001
643.0849418422846,1.8840000000000001
642.1922274422548,1.8860000000000001
641.2989843782359,1.8880000000000001
640.4052930182019,1.8900000000000001
639.5112337202283,1.8920000000000001
638.6168868244959,1.8940000000000001
637.7223326452903,1.8960000000000001
636.8276514630086,1.8980000000000001
635.9329235161674,1.9000000000000001
635.0382289934164,1.9020000000000001
634.1436480255568,1.9040000000000001
633.2492606775647,1.9060000000000001
632.3551469406234,1.9080000000000001
631.4613867241615,1.9100000000000001
630.5680598478999,1.9120000000000001
629.6752460339088,1.9140000000000001
628.7830248986734,1.9160000000000001
627.8914759451711,1.9180000000000001
627.0006785549604,1.92
626.1107119802814,1.922
625.2216553361703,1.924
624.333587592588,1.926
623.4465875665613,1.928
622.5607339143432,1.93
621.6761051235861,1.932
620.7927795055341,1.934
619.9108351872326,1.936
619.0303501037556,1.938
618.1514019904547,1.94
617.2740683752259,1.942
616.3984265707986,1.944
615.5245536670459,1.946
614.6525265233182,1.948
613.7824217607985,1.95
612.9143157548834,1.952
612.0482846275878,1.954
611.1844042399756,1.956
610.3227501846168,1.958
609.463397778071,1.96
608.6064220534,1.962
607.7518977527075,1.964
606.8998993197087,1.966
606.0505008923304,1.968
605.2037762953419,1.97
604.3597990330157,1.972
603.5186422818233,1.974
602.6803788831613,1.976
601.8450813361136,1.978
601.0128217902458,1.98
600.1836720384362,1.982
599.3577035097424,1.984
598.5349872623044,1.986
597.7155939762852,1.988
596.899593946848,1.99
596.0870570771751,1.992
595.2780528715239,1.994
594.4726504283219,1.996
593.6709184333067,1.998
592.8729251527027,2.0
592.0787384264436,2.0020000000000002
591.2884256614358,2.004
590.5020538248652,2.0060000000000002
589.7196894375505,2.008
588.9413985673372,2.0100000000000002
588.1672468225419,2.012
587.3972993454386,2.0140000000000002
586.6316208057949,2.016
585.8702753944534,2.0180000000000002
585.1133268169634,2.02
584.3608382872585,2.0220000000000002
583.6128725213864,2.024
582.8694917312871,2.0260000000000002
582.1307576186218,2.028
581.3967313686541,2.0300000000000002
580.6674736441814,2.032
579.9430445795202,2.0340000000000003
579.2235037745438,2.036
578.508910288773,2.0380000000000003
577.7993226355235,2.04
577.0947987761043,2.0420000000000003
576.395396114075,2.044
575.7011714895576,2.0460000000000003
575.0121811736041,2.048
574.3284808626228,2.05
573.6501256728611,2.052
572.9771701349478,2.054
572.3096681884914,2.056
571.6476731767424,2.058
570.9912378413095,2.06
570.3404143169421,2.062
569.6952541263687,2.064
569.0558081752009,2.066
568.4221267468954,2.068
567.7942594977816,2.07
567.1722554521508,2.072
566.5561629974084,2.074
565.94602987929,2.076
565.3419031971439,2.078
564.7438293992752,2.08
564.1518542783579,2.082
563.5660229669112,2.084
562.9863799328429,2.086
562.4129689750586,2.088
561.8458332191393,2.09
561.2850151130847,2.092
560.7305564231269,2.094
560.1824982296091,2.096
559.6408809229376,2.098
559.1057441995974,2.1
558.5771270582437,2.102
558.0550677958574,2.104
557.5396040039756,2.106
557.0307725649893,2.108
556.5286096485155,2.11
556.0331507078379,2.112
555.5444304764209,2.114
555.0624829644962,2.116
554.5873414557205,2.118
554.1190385039068,2.12
553.6576059298297,2.122
553.2030748181021,2.124
552.7554755141285,2.126
552.3148376211293,2.128
551.8811899972428,2.13
551.4545607526989,2.132
551.0349772470695,2.134
550.6224660865943,2.136
550.2170531215809,2.138
549.8187634438818,2.14
549.4276213844469,2.142
549.0436505109524,2.144
548.6668736255064,2.146
548.2973127624307,2.148
547.9349891861204,2.15
547.57992338898,2.152
547.2321350894374,2.154
546.8916432300347,2.156
546.5584659755979,2.158
546.2326207114832,2.16
545.9141240419035,2.162
545.6029917883303,2.164
545.2992389879772,2.166
545.0028798923593,2.168
544.7139279659332,2.17
544.432395884815,2.172
544.158295535578,2.174
543.8916380141281,2.176
543.6324336246611,2.178
543.380691878696,2.18
543.1364214941906,2.182
542.899630394735,2.184
542.6703257088261,2.186
542.4485137692195,2.188
542.2342001123641,2.19
542.027389477914,2.192
541.8280858083218,2.194
541.6362922485114,2.196
541.4520111456303,2.198
541.2752440488823,2.2
541.1059917094403,2.202
540.9442540804387,2.204
540.7900303170463,2.206
540.643318776618,2.208
540.5041170189285,2.21
540.3724218064838,2.212
540.248229104914,2.214
