laser_power,time_elapsed
500.0,0.0
500.61999894666735,0.002
501.2399915733564,0.004
501.8599715601756,0.006
502.47993258740667,0.008
503.0998683355917,0.01
503.7197724856194,0.012
504.3396387188123,0.014
504.95946071701314,0.016
505.5792321626715,0.018000000000000002
506.19894673893066,0.02
506.81859812971436,0.022
507.4381800198131,0.024
508.0576860949712,0.026000000000000002
508.677110041973,0.028
509.2964455487299,0.03
509.9156863043668,0.032
510.53482599930834,0.034
511.15385832536623,0.036000000000000004
511.772776975825,0.038
512.391575645529,0.04
513.0102480309685,0.042
513.6287878303666,0.044
514.2471887437655,0.046
514.8654444731129,0.048
515.483548722348,0.05
516.1014951974886,0.052000000000000005
516.719277606717,0.054
517.3368896604661,0.056
517.9543250715061,0.058
518.5715775550302,0.06
519.1886408287414,0.062
519.8055086129383,0.064
520.4221746306008,0.066
521.0386326074771,0.068
521.6548762721688,0.07
522.2708993562176,0.07200000000000001
522.8866955941905,0.074
523.5022587237664,0.076
524.1175824858217,0.078
524.7326606245156,0.08
525.3474868873765,0.082
525.9620550253875,0.084
526.5763587930717,0.08600000000000001
527.1903919485783,0.088
527.8041482537676,0.09
528.4176214742969,0.092
529.0308053797057,0.094
529.6436937435011,0.096
530.2562803432429,0.098
530.8685589606291,0.1
531.480523381581,0.10200000000000001
532.0921673963279,0.10400000000000001
532.703484799493,0.106
533.3144693901775,0.108
533.9251149720458,0.11
534.5354153534104,0.112
535.1453643473168,0.114
535.7549557716276,0.116
536.3641834491077,0.11800000000000001
536.9730412075087,0.12
537.5815228796531,0.122
538.1896223035191,0.124
538.797333322324,0.126
539.4046497846099,0.128
540.0115655443266,0.13
540.618074460916,0.132
541.2241703993961,0.134
541.8298472304451,0.136
542.4350988304848,0.138
543.0399190817645,0.14
543.644301872445,0.14200000000000002
544.2482410966811,0.14400000000000002
544.8517306547063,0.146
545.4547644529151,0.148
546.057336403947,0.15
546.6594404267692,0.152
547.2610704467596,0.154
547.8622203957902,0.156
548.4628842123099,0.158
549.0630558414263,0.16
549.66272923499,0.162
550.2618983516757,0.164
550.8605571570654,0.166
551.4586996237306,0.168
552.0563197313145,0.17
552.6534114666141,0.17200000000000001
553.2499688236619,0.17400000000000002
553.8459858038088,0.176
554.4414564158047,0.178
555.0363746758808,0.18
555.6307346078313,0.182
556.2245302430946,0.184
556.8177556208343,0.186
557.4104047880212,0.188
558.0024717995137,0.19
558.5939507181392,0.192
559.1848356147747,0.194
559.7751205684276,0.196
560.3647996663166,0.198
560.9538670039512,0.2
561.5423166852137,0.202
562.1301428224377,0.20400000000000001
562.7173395364895,0.20600000000000002
563.3039009568471,0.20800000000000002
563.8898212216806,0.21
564.4750944779319,0.212
565.0597148813939,0.214
565.6436765967906,0.216
566.2269737978551,0.218
566.8096006674105,0.22
567.3915513974471,0.222
567.9728201892029,0.224
568.5534012532415,0.226
569.1332888095303,0.228
569.7124770875199,0.23
570.2909603262217,0.232
570.8687327742863,0.234
571.4457886900817,0.23600000000000002
572.0221223417707,0.23800000000000002
572.5977280073888,0.24
573.172599974922,0.242
573.7467325423839,0.244
574.3201200178933,0.246
574.8927567197503,0.248
575.4646369765146,0.25
576.0357551270818,0.252
576.6061055207595,0.254
577.1756825173441,0.256
577.7444804871973,0.258
578.3124938113222,0.26
578.879716881439,0.262
579.4461441000608,0.264
580.0117698805698,0.266
580.5765886472922,0.268
581.1405948355737,0.27
581.7037828918546,0.272
582.2661472737451,0.274
582.8276824500996,0.276
583.3883829010914,0.278
583.9482431182877,0.28
584.5072576047233,0.28200000000000003
585.0654208749752,0.28400000000000003
585.6227274552358,0.28600000000000003
586.1791718833873,0.28800000000000003
586.7347487090751,0.29
587.2894524937814,0.292
587.8432778108977,0.294
588.3962192457986,0.296
588.9482713959145,0.298
589.4994288708037,0.3
590.0496862922258,0.302
590.5990382942132,0.304
591.1474795231435,0.306
591.6950046378115,0.308
592.2416083095009,0.31
592.7872852220556,0.312
593.3320300719512,0.314
593.8758375683664,0.316
594.4187024332533,0.318
594.9606194014091,0.32
595.5015832205456,0.322
596.0415886513606,0.324
596.580630467607,0.326
597.1187034561636,0.328
597.655802417105,0.33
598.1919221637698,0.332
598.7270575228317,0.334
599.2612033343678,0.336
599.7943544519268,0.338
600.3265057425996,0.34
600.8576520870862,0.342
601.3877883797649,0.34400000000000003
601.9169095287597,0.34600000000000003
602.4450104560091,0.34800000000000003
602.972086097333,0.35000000000000003
603.4981314025008,0.352
604.0231413352984,0.354
604.5471108735951,0.356
605.0700350094105,0.358
605.5919087489814,0.36
606.1127271128279,0.362
606.63248513582,0.364
607.1511778672432,0.366
607.6688003708639,0.368
608.1853477249958,0.37
608.7008150225649,0.372
609.2151973711741,0.374
609.7284898931684,0.376
610.2406877256998,0.378
610.7517860207915,0.38
611.2617799454017,0.382
611.7706646814881,0.384
612.2784354260715,0.386
612.7850873912987,0.388
613.2906158045071,0.39
613.7950159082859,0.392
614.2982829605407,0.394
614.800412234555,0.396
615.3013990190524,0.398
615.8012386182594,0.4
616.2999263519669,0.402
616.7974575555916,0.404
617.2938275802378,0.406
617.7890317927582,0.40800000000000003
618.283065575815,0.41000000000000003
618.7759243279406,0.41200000000000003
619.2676034635979,0.41400000000000003
619.7580984132397,0.41600000000000004
620.2474046233704,0.418
620.7355175566043,0.42
621.2224326917251,0.422
621.7081455237458,0.424
622.1926515639668,0.426
622.6759463400355,0.428
623.1580253960038,0.43
623.6388842923869,0.432
624.118518606221,0.434
624.5969239311211,0.436
625.0740958773383,0.438
625.5500300718174,0.44
626.0247221582531,0.442
626.4981677971471,0.444
626.9703626658644,0.446
627.4413024586897,0.448
627.9109828868832,0.45
628.3793996787357,0.452
628.8465485796247,0.454
629.3124253520693,0.456
629.7770257757848,0.458
630.2403456477373,0.46
630.7023807821987,0.462
631.1631270107998,0.464
631.6225801825848,0.466
632.0807361640644,0.468
632.5375908392693,0.47000000000000003
632.9931401098034,0.47200000000000003
633.447379894896,0.47400000000000003
633.9003061314544,0.47600000000000003
634.3519147741165,0.47800000000000004
634.8022017953023,0.48
635.2511631852658,0.482
635.6987949521463,0.484
636.1450931220191,0.486
636.5900537389474,0.488
637.0336728650313,0.49
637.4759465804597,0.492
637.916870983559,0.494
638.3564421908437,0.496
638.7946563370655,0.498
639.2315095752622,0.5
639.6669980768072,0.502
640.1011180314575,0.504
640.5338656474029,0.506
640.9652371513129,0.508
641.3952287883851,0.51
641.8238368223931,0.512
642.2510575357329,0.514
642.67688722947,0.516
643.1013222233867,0.518
643.5243588560276,0.52
643.945993484746,0.522
644.3662224857502,0.524
644.7850422541477,0.526
645.2024492039919,0.528
645.618439768326,0.53
646.0330103992278,0.532
646.4461575678545,0.534
646.857877764486,0.536
647.2681674985697,0.538
647.6770232987628,0.54
648.0844417129761,0.542
648.4904193084167,0.544
648.8949526716311,0.546
649.2980384085466,0.548
649.6996731445137,0.55
650.0998535243481,0.552
650.4985762123717,0.554
650.895837892454,0.556
651.2916352680521,0.558
651.6859650622529,0.56
652.0788240178113,0.562
652.4702088971915,0.5640000000000001
652.8601164826059,0.5660000000000001
653.248543576055,0.5680000000000001
653.635486999366,0.5700000000000001
654.0209435942314,0.5720000000000001
654.4049102222476,0.5740000000000001
654.7873837649531,0.5760000000000001
655.1683611238662,0.578
655.5478392205223,0.58
655.9258149965115,0.582
656.3022854135147,0.584
656.6772474533417,0.586
657.0506981179652,0.588
657.4226344295591,0.59
657.7930534305328,0.592
658.1619521835664,0.594
658.5293277716469,0.596
658.8951772981014,0.598
659.2594978866333,0.6
659.6222866813548,0.602
659.9835408468214,0.604
660.3432575680653,0.606
660.701434050629,0.608
661.0580675205975,0.61
661.4131552246312,0.612
661.766694429998,0.614
662.1186824246054,0.616
662.469116517032,0.618
662.8179940365588,0.62
663.1653123332004,0.622
663.5110687777353,0.624
663.8552607617365,0.626
664.1978856976014,0.628
664.5389410185816,0.63
664.8784241788128,0.632
665.2163326533425,0.634
665.5526639381605,0.636
665.887415550226,0.638
666.2205850274968,0.64
666.5521699289559,0.642
666.8821678346404,0.644
667.2105763456673,0.646
667.5373930842613,0.648
667.8626156937814,0.65
668.1862418387461,0.652
668.5082692048605,0.654
668.828695499041,0.656
669.1475184494412,0.658
669.4647358054763,0.66
669.780345337848,0.662
670.0943448385684,0.664
670.4067321209851,0.666
670.7175050198031,0.668
671.0266613911094,0.67
671.3341991123959,0.672
671.6401160825814,0.674
671.9444102220341,0.676
672.2470794725942,0.678
672.5481217975956,0.68
672.847535181886,0.682
673.1453176318494,0.684
673.4414671754259,0.686
673.7359818621328,0.6880000000000001
674.0288597630839,0.6900000000000001
674.32009897101,0.6920000000000001
674.6096976002772,0.6940000000000001
674.8976537869074,0.6960000000000001
675.183965688596,0.6980000000000001
675.4686314847304,0.7000000000000001
675.751649376409,0.7020000000000001
676.0330175864574,0.704
676.3127343594474,0.706
676.5907979617131,0.708
676.8672066813681,0.71
677.1419588283215,0.712
677.415052734295,0.714
677.6864867528374,0.716
677.9562592593409,0.718
678.2243686510559,0.72
678.490813347106,0.722
678.7555917885022,0.724
679.0187024381574,0.726
679.2801437808997,0.728
679.5399143234862,0.73
679.7980125946162,0.732
680.0544371449436,0.734
680.3091865470897,0.736
680.5622593956556,0.738
680.813654307233,0.74
681.063369920417,0.742
681.311404895816,0.744
681.5577579160638,0.746
