-1.5507000000E+01
-8.5070000009E+00
-1.4930000014E+00
5.5209999981E+00
1.2534999998E+01
1.9548999997E+01
2.2500000000E+01
1.5672999997E+01
8.6729999922E+00
1.6729999872E+00
-5.3270000178E+00
-1.2327000023E+01
-1.5507000000E+01
-8.5070000009E+00
-1.4930000014E+00
5.5209999981E+00
1.2534999998E+01
1.9548999997E+01
2.2500000000E+01
1.5672999997E+01
8.6729999922E+00
1.6729999872E+00
-5.3270000178E+00
-1.2327000023E+01
